SEABase,State,Link,FIPS,Raw
http://educateiowa.gov,Iowa,/article/2016/01/15/iowa-team-draft-new-social-studies-standards,IA,Iowa team to draft new social studies standards
http://educateiowa.gov,Iowa,/article/2016/01/15/celebrating-iowas-success-gilbert-elementary-school,IA,Celebrating Iowa's Success: Gilbert Elementary School
http://educateiowa.gov,Iowa,/article/2016/01/12/iowa-students-selected-prestigious-united-states-senate-youth-program,IA,Iowa students selected for prestigious United States Senate Youth Program
http://educateiowa.gov,Iowa,/article/2016/01/04/director-ryan-wise-reflects-past-looks-forward-future,IA,"Director Ryan Wise reflects on the past, looks forward to the future"
http://educateiowa.gov,Iowa,/article/2015/12/16/it-s-official-iowa-again-leads-graduation-rates,IA,It\u2019s official: Iowa again leads in graduation rates
http://educateiowa.gov,Iowa,/article/2015/12/16/new-iowa-school-report-card-measures-public-school-performance,IA,New Iowa School Report Card measures public school performance
http://educateiowa.gov,Iowa,/headlines,IA,View more headlines...
http://educateiowa.gov,Iowa,https://iowacore.gov/,IA,
http://educateiowa.gov,Iowa,https://www.educateiowa.gov/node/696/,IA,
http://educateiowa.gov,Iowa,//www.educateiowa.gov/documents/school-leader-update/2016/01/january-2016-school-leader-update,IA,January 2016 School Leader Update
http://educateiowa.gov,Iowa,/event/community-college-council-8,IA,Community College Council
http://educateiowa.gov,Iowa,/event/community-college-council-8,IA,"January 20, 2016 - 3:30pm"
http://educateiowa.gov,Iowa,/event/state-board-education-meeting-17,IA,State Board of Education Meeting
http://educateiowa.gov,Iowa,/event/state-board-education-meeting-17,IA,"January 21, 2016 - 8:00am"
http://educateiowa.gov,Iowa,/event/social-studies-standards-writing-team-meeting,IA,Social Studies Standards Writing Team Meeting
http://educateiowa.gov,Iowa,/event/social-studies-standards-writing-team-meeting,IA,"January 21, 2016 - 9:00am"
http://educateiowa.gov,Iowa,/event/whats-new-school-nutrition-monthly-webinar,IA,What's New in School Nutrition Monthly Webinar
http://educateiowa.gov,Iowa,/event/whats-new-school-nutrition-monthly-webinar,IA,"January 25, 2016 - 2:00pm"
http://educateiowa.gov,Iowa,/calendar,IA,View more events...
http://educateiowa.gov,Iowa,/youtube-video/rcxxvupnqfs/fall-message-director-wise,IA,
http://educateiowa.gov,Iowa,/youtube-video/rcxxvupnqfs/fall-message-director-wise,IA,Fall message from Director Wise
http://educateiowa.gov,Iowa,/video-feed,IA,More videos\u2026
http://educateiowa.gov,Iowa,/youtube-video/dak6i9qrcds/discussion-iowa-s-new-science-standards,IA,A discussion on Iowa\u2019s new science standards
http://educateiowa.gov,Iowa,/youtube-video/dak6i9qrcds/discussion-iowa-s-new-science-standards,IA,
http://educateiowa.gov,Iowa,/youtube-video/rcxxvupnqfs/fall-message-director-wise,IA,Fall message from Director Wise
http://educateiowa.gov,Iowa,/youtube-video/rcxxvupnqfs/fall-message-director-wise,IA,
http://educateiowa.gov,Iowa,/youtube-video/yqg6islwg0m/message-director-ryan-wise,IA,A message from Director Ryan Wise
http://educateiowa.gov,Iowa,/youtube-video/yqg6islwg0m/message-director-ryan-wise,IA,
http://educateiowa.gov,Iowa,/youtube-video/foldljawqyo/message-director-brad-buck,IA,Message from Director Brad Buck
http://educateiowa.gov,Iowa,/youtube-video/foldljawqyo/message-director-brad-buck,IA,
http://educateiowa.gov,Iowa,http://www.youtube.com/user/IowaDeptofEducation,IA,More videos\u2026
http://educateiowa.gov,Iowa,https://twitter.com/IADeptofEd,IA,Tweets by @IADeptofEd
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/23991198639,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/23730810004,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/23991199379,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/24276521521,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/22386174667,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/22778544896,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/22616554820,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/22790885452,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/22616397140,IA,
http://educateiowa.gov,Iowa,https://www.flickr.com/photos/iadeptofeducation/,IA,Iowa Department of Education on Flickr
http://educateiowa.gov,Iowa,https://www.facebook.com/IaDeptofED,IA,Facebook
http://educateiowa.gov,Iowa,https://twitter.com/IADeptofEd,IA,Twitter
http://educateiowa.gov,Iowa,http://www.youtube.com/user/IowaDeptofEducation,IA,YouTube
http://educateiowa.gov,Iowa,http://www.flickr.com/photos/iadeptofeducation/,IA,Flickr
http://educateiowa.gov,Iowa,https://educateiowa.eduvision.tv/,IA,EduVision
http://educateiowa.gov,Iowa,//www.educateiowa.gov/feed,IA,Subscribe to our RSS feed
http://educateiowa.gov,Iowa,http://www.iowa.gov,IA,State of Iowa
http://educateiowa.gov,Iowa,https://www.educateiowa.gov/policies,IA,Policies
http://educateiowa.gov,Iowa,/contacts,IA,Contacts
http://educateiowa.gov,Iowa,/de-website-form,IA,Site Feedback
http://www.ksde.org/,Kansas,/Home,KS,
http://www.ksde.org/,Kansas,http://www.facebook.com/kansasdoe,KS,
http://www.ksde.org/,Kansas,https://twitter.com/ksdehq,KS,
http://www.ksde.org/,Kansas,/Home/ContactKSDE.aspx,KS,
http://www.ksde.org/,Kansas,/Home,KS,
http://www.ksde.org/,Kansas,http://www.facebook.com/kansasdoe,KS,
http://www.ksde.org/,Kansas,https://twitter.com/ksdehq,KS,
http://www.ksde.org/,Kansas,/Home/ContactKSDE.aspx,KS,
http://www.ksde.org/,Kansas,/Default.aspx?tabid=56,KS,
http://www.ksde.org/,Kansas,/subjectIndex,KS,Subject Index
http://www.ksde.org/,Kansas,/subjectIndex#0,KS,0-9
http://www.ksde.org/,Kansas,/subjectIndex#A,KS,A
http://www.ksde.org/,Kansas,/subjectIndex#B,KS,B
http://www.ksde.org/,Kansas,/subjectIndex#C,KS,C
http://www.ksde.org/,Kansas,/subjectIndex#D,KS,D
http://www.ksde.org/,Kansas,/subjectIndex#E,KS,E
http://www.ksde.org/,Kansas,/subjectIndex#F,KS,F
http://www.ksde.org/,Kansas,/subjectIndex#G,KS,G
http://www.ksde.org/,Kansas,/subjectIndex#H,KS,H
http://www.ksde.org/,Kansas,/subjectIndex#I,KS,I
http://www.ksde.org/,Kansas,/subjectIndex#J,KS,J
http://www.ksde.org/,Kansas,/subjectIndex#K,KS,K
http://www.ksde.org/,Kansas,/subjectIndex#L,KS,L
http://www.ksde.org/,Kansas,/subjectIndex#M,KS,M
http://www.ksde.org/,Kansas,/subjectIndex#N,KS,N
http://www.ksde.org/,Kansas,/subjectIndex#O,KS,O
http://www.ksde.org/,Kansas,/subjectIndex#P,KS,P
http://www.ksde.org/,Kansas,/subjectIndex#Q,KS,Q
http://www.ksde.org/,Kansas,/subjectIndex#R,KS,R
http://www.ksde.org/,Kansas,/subjectIndex#S,KS,S
http://www.ksde.org/,Kansas,/subjectIndex#T,KS,T
http://www.ksde.org/,Kansas,/subjectIndex#U,KS,U
http://www.ksde.org/,Kansas,/subjectIndex#V,KS,V
http://www.ksde.org/,Kansas,/subjectIndex#W,KS,W
http://www.ksde.org/,Kansas,/subjectIndex#X,KS,X
http://www.ksde.org/,Kansas,/subjectIndex#Y,KS,Y
http://www.ksde.org/,Kansas,/subjectIndex#Z,KS,Z
http://www.ksde.org/,Kansas,/subjectIndex,KS,Subject Index
http://www.ksde.org/,Kansas,/Default.aspx?tabid=95,KS,Teaching & Learning
http://www.ksde.org/,Kansas,/Default.aspx?tabid=899,KS,Educator Evaluations
http://www.ksde.org/,Kansas,/Default.aspx?tabid=325,KS,Educator Licensure
http://www.ksde.org/,Kansas,/Default.aspx?tabid=325,KS,Educator Preparation
http://www.ksde.org/,Kansas,/Default.aspx?tabid=386,KS,Fingerprint Cards
http://www.ksde.org/,Kansas,/Default.aspx?tabid=388,KS,Highly Qualified Teachers
http://www.ksde.org/,Kansas,http://www.kpers.org/changes/index.html,KS,KPERS Changes
http://www.ksde.org/,Kansas,/Default.aspx?tabid=352,KS,License Applications
http://www.ksde.org/,Kansas,https://online.ksde.org/TLL/SearchLicense.aspx,KS,License Lookup
http://www.ksde.org/,Kansas,/Default.aspx?tabid=352,KS,License Requirements
http://www.ksde.org/,Kansas,http://community.ksde.org/kscommoncore,KS,College and Career Ready Standards
http://www.ksde.org/,Kansas,/Default.aspx?tabid=458,KS,English for Speakers of Other Languages
http://www.ksde.org/,Kansas,http://community.ksde.org/ela,KS,English Language Arts
http://www.ksde.org/,Kansas,http://community.ksde.org/math,KS,Mathematics
http://www.ksde.org/,Kansas,http://community.ksde.org/science,KS,Science
http://www.ksde.org/,Kansas,/Default.aspx?tabid=472,KS,Social Studies
http://www.ksde.org/,Kansas,/Default.aspx?tabid=456,KS,Driver Education
http://www.ksde.org/,Kansas,/Default.aspx?tabid=465,KS,Family & Consumer Sciences
http://www.ksde.org/,Kansas,/Default.aspx?tabid=469,KS,"Fine Arts (Dance, Theater, Music, Visual Arts)"
http://www.ksde.org/,Kansas,/Default.aspx?tabid=476,KS,"Library, Media and Technology"
http://www.ksde.org/,Kansas,http://www.kshealthykids.org/HKS_Menus/HKS_Standards.html,KS,Physical Education/Health
http://www.ksde.org/,Kansas,/Default.aspx?tabid=481,KS,School Counseling
http://www.ksde.org/,Kansas,/Default.aspx?tabid=482,KS,"Social, Emotional and Character Development"
http://www.ksde.org/,Kansas,/Default.aspx?tabid=488,KS,World Languages
http://www.ksde.org/,Kansas,/Default.aspx?tabid=669,KS,Business & Industry Partnerships
http://www.ksde.org/,Kansas,/Default.aspx?tabid=667,KS,Career Clusters and Pathways
http://www.ksde.org/,Kansas,http://crk.ksde.org/,KS,Career Ready Kansas
http://www.ksde.org/,Kansas,/Default.aspx?tabid=673,KS,Career & Technical Student Organizations (CTSO)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=679,KS,High Schools That Work (HSTW)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=630,KS,Instructor Resources
http://www.ksde.org/,Kansas,/Default.aspx?tabid=602,KS,Perkins Federal Accountablility
http://www.ksde.org/,Kansas,/Default.aspx?tabid=656,KS,Post-Secondary
http://www.ksde.org/,Kansas,http://www.ksde.org/Default.aspx?tabid=506,KS,Special Education
http://www.ksde.org/,Kansas,/Default.aspx?tabid=550,KS,Family Resources
http://www.ksde.org/,Kansas,/Default.aspx?tabid=532,KS,Fiscal Resources
http://www.ksde.org/,Kansas,/Default.aspx?tabid=554,KS,Gifted Education Services
http://www.ksde.org/,Kansas,/Default.aspx?tabid=510,KS,KIAS-KS Integrated Accountability
http://www.ksde.org/,Kansas,/Default.aspx?tabid=597,KS,Legal
http://www.ksde.org/,Kansas,/Default.aspx?tabid=544,KS,Notices & Forms
http://www.ksde.org/,Kansas,/Default.aspx?tabid=553,KS,Resources
http://www.ksde.org/,Kansas,/Default.aspx?tabid=551,KS,Sensory Losses
http://www.ksde.org/,Kansas,/Default.aspx?tabid=514,KS,Early Childhood
http://www.ksde.org/,Kansas,/Default.aspx?tabid=527,KS,Birth to Five Collaboration
http://www.ksde.org/,Kansas,/Default.aspx?tabid=530,KS,Foundations for School Success
http://www.ksde.org/,Kansas,/Default.aspx?tabid=531,KS,Kansas Preschool Program
http://www.ksde.org/,Kansas,/Default.aspx?tabid=534,KS,Parents as Teachers (PAT)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=535,KS,School Readiness Data Initiative
http://www.ksde.org/,Kansas,/Default.aspx?tabid=528,KS,Special Education Early Childhood
http://www.ksde.org/,Kansas,/Default.aspx?tabid=555,KS,State Pre-Kindergarten
http://www.ksde.org/,Kansas,/Default.aspx?tabid=612,KS,Career Interest Inventories
http://www.ksde.org/,Kansas,/Default.aspx?tabid=899,KS,Educator Evaluations
http://www.ksde.org/,Kansas,/Default.aspx?tabid=571,KS,Emergency Safety Interventions (ESI)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=571,KS,KAN-DIS
http://www.ksde.org/,Kansas,http://www.kansasmtss.org/,KS,Kansas Multi Tiered System of Supports (MTSS)
http://www.ksde.org/,Kansas,http://www.kpirc.org/,KS,Kansas Parent Information Resource Center
http://www.ksde.org/,Kansas,http://www.ksdetasn.org/cms/,KS,Kansas Technical Assistance System Network (TASN)
http://www.ksde.org/,Kansas,http://www.ksdetasn.org/cms/,KS,Kansas Technical Assistance System Network (TASN)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=694,KS,PK-12 Accreditation
http://www.ksde.org/,Kansas,/Default.aspx?tabid=567,KS,Accountability
http://www.ksde.org/,Kansas,/Default.aspx?tabid=407,KS,Assessments
http://www.ksde.org/,Kansas,/Default.aspx?tabid=567,KS,ESEA Flexibility Waiver
http://www.ksde.org/,Kansas,/Default.aspx?tabid=295,KS,Graduation and Dropouts
http://www.ksde.org/,Kansas,/Default.aspx?tabid=444,KS,Kansas Course Codes
http://www.ksde.org/,Kansas,http://online.ksde.org/rcard/,KS,Kansas Report Card
http://www.ksde.org/,Kansas,http://www.kanserve.org/,KS,Kansas Volunteer Commission
http://www.ksde.org/,Kansas,/Default.aspx?tabid=374,KS,Open Education Resources (OER)
http://www.ksde.org/,Kansas,http://www.ksde.org/Default.aspx?tabid=168,KS,Schools of Choice
http://www.ksde.org/,Kansas,http://www.ksde.org/Default.aspx?tabid=169,KS,Charter Schools
http://www.ksde.org/,Kansas,http://www.ksde.org/Default.aspx?tabid=416,KS,Home Schools
http://www.ksde.org/,Kansas,http://www.ksde.org/Default.aspx?tabid=171,KS,Virtual Schools
http://www.ksde.org/,Kansas,/PolicyFunding.aspx,KS,Policy & Funding
http://www.ksde.org/,Kansas,/Default.aspx?tabid=390,KS,Affordable Care Act
http://www.ksde.org/,Kansas,/Default.aspx?tabid=421,KS,Budget Information
http://www.ksde.org/,Kansas,/Default.aspx?tabid=391,KS,Council of Superintendents
http://www.ksde.org/,Kansas,/Default.aspx?tabid=429,KS,Guidelines and Manuals
http://www.ksde.org/,Kansas,/Default.aspx?tabid=392,KS,Indirect Cost Rates
http://www.ksde.org/,Kansas,/Default.aspx?tabid=397,KS,Interest Letter
http://www.ksde.org/,Kansas,/Default.aspx?tabid=398,KS,"Legal Max General Fund, School Finance Studies"
http://www.ksde.org/,Kansas,/Default.aspx?tabid=399,KS,Legislation
http://www.ksde.org/,Kansas,/Default.aspx?tabid=400,KS,Legislative Bill Tracker
http://www.ksde.org/,Kansas,/Default.aspx?tabid=403,KS,Online Budget Packet
http://www.ksde.org/,Kansas,/Default.aspx?tabid=412,KS,Payment Information
http://www.ksde.org/,Kansas,/Default.aspx?tabid=415,KS,Reports and Publications
http://www.ksde.org/,Kansas,/Default.aspx?tabid=319#AuditGuides,KS,Audit Guides
http://www.ksde.org/,Kansas,/Default.aspx?tabid=319#Calculators,KS,Calculators
http://www.ksde.org/,Kansas,/Default.aspx?tabid=319#CountingKIDS,KS,Counting KIDS Workshop
http://www.ksde.org/,Kansas,/Default.aspx?tabid=319#Guidelines,KS,Guidelines
http://www.ksde.org/,Kansas,/Default.aspx?tabid=319#Sample,KS,Sample Forms and Documents
http://www.ksde.org/,Kansas,/Default.aspx?tabid=337,KS,FERPA and PPRA
http://www.ksde.org/,Kansas,/LinkClick.aspx?fileticket=kecfqH_ZzXo%3d&tabid=207&portalid=0,KS,Guidance Document Index
http://www.ksde.org/,Kansas,http://www.kssos.org/pubs/pubs_kar.aspx,KS,Kansas Administrative Regulations
http://www.ksde.org/,Kansas,http://www.kscourts.org/Cases-and-Opinions/opinions/default.asp,KS,Kansas Appellate Court Decisions
http://www.ksde.org/,Kansas,http://skyways.lib.ks.us/ksleg/KLRD/klrd.html,KS,Kansas Legislative Research Department
http://www.ksde.org/,Kansas,http://kslegislature.org/li/,KS,Kansas Legislature
http://www.ksde.org/,Kansas,/LinkClick.aspx?fileticket=xhOrnskvE7E%3d&tabid=212&portalid=0,KS,Kansas Open Records Policy
http://www.ksde.org/,Kansas,http://www.kssos.org/pubs/pubs_kansas_register.asp,KS,Kansas Register
http://www.ksde.org/,Kansas,http://kssos.org/pubs/pubs_kar.aspx,KS,Kansas Regulations
http://www.ksde.org/,Kansas,http://www.kssos.org/pubs/pubs.html,KS,Kansas Secretary of State Legal Publications
http://www.ksde.org/,Kansas,http://www.kssos.org/pubs/pubs_session_laws.aspx,KS,Kansas Session Laws
http://www.ksde.org/,Kansas,http://www.kslegislature.org/li/b2013_14/statute/072_000_0000_chapter/,KS,Kansas Statutes
http://www.ksde.org/,Kansas,/Default.aspx?tabid=100,KS,Programs & Services
http://www.ksde.org/,Kansas,/Default.aspx?tabid=514,KS,Early Childhood
http://www.ksde.org/,Kansas,/Default.aspx?tabid=527,KS,Birth to Five Collaboration
http://www.ksde.org/,Kansas,/Default.aspx?tabid=530,KS,Foundations for School Success
http://www.ksde.org/,Kansas,/Default.aspx?tabid=531,KS,Kansas Preschool Program
http://www.ksde.org/,Kansas,/Default.aspx?tabid=534,KS,Parents as Teachers (PAT)
http://www.ksde.org/,Kansas,/Default.aspx?tabid=535,KS,School Readiness Data Initiative
http://www.ksde.org/,Kansas,/Default.aspx?tabid=528,KS,Special Education Early Childhood
http://www.ksde.org/,Kansas,/Default.aspx?tabid=555,KS,State Pre-Kindergarten
http://www.ksde.org/,Kansas,http://www.kn-eat.org/CNW/CNW_Menus/index.htm,KS,Child Nutrition & Wellness
http://www.ksde.org/,Kansas,http://www.bodyventure.org/BVMenus/Home_BV.html,KS,Body Venture
http://www.ksde.org/,Kansas,http://www.kn-eat.org/CACFP/CACFP_Menus/CACFP_Home.htm,KS,Child & Adult Care Food Program
http://www.ksde.org/,Kansas,http://www.eatsmartplayhard.org/,KS,Eat Smart Play Hard Video News
http://www.ksde.org/,Kansas,http://www.kn-eat.org/F2S/F2S_Menus/F2S_Home.htm,KS,Farm to School
http://www.ksde.org/,Kansas,http://www.kn-eat.org/SNP/SNP_Menus/SNP_Guidance_Food_Safety.htm,KS,Food Safety & HACCP
http://www.ksde.org/,Kansas,http://www.kshealthykids.org/HKS_Menus/HKS_Home.htm,KS,Healthy Kansas Schools
http://www.ksde.org/,Kansas,https://svvappcnw.ksde.org/knclaim/Login.asp,KS,KN-CLAIM
